"Mkt Al","Orig","Dest","Op Al","Stop-1 Al","Stop-1 Airport","Stop-2 Al","Stop-2 Airport","Total Pax","Pax Share","% POO Orig","% POO Dest","% POO Other","Fare","Rev","Yield","Year","Month","Class","Year-Month-Day"
"MU","TYN","SYD","MU","MU","WUH","MU","PVG","0.0448","6.56352314589611e-06","98.15957589285716","0.9496651785714284","0.8911607142857143","377.8035714285714","16.9256","0.042536012827586","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","NKG","SYD","MU","MU","SHE","MU","PVG","0.2849","4.173990500593308e-05","98.19","0.98","0.83","401.968058968059","114.5207","0.0501146410865886","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","DLC","SYD","CA","MU","PVG",NULL,NULL,"0.1146","1.6789726618743172e-05","98.16758289703316","0.946474694589878","0.8863350785340315","370.0113438045376","42.4033","0.0428704808956402","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","DLC","SYD","MU","MU","PVG","QF","AKL","0.2791","4.0890163170080464e-05","98.16620566105338","0.9470942314582588","0.8870942314582587","370.0777499104264","103.2887","0.0428781748805451","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","DLC","SYD","MU","MU","INC","MU","PVG","0.3477","5.094055798723388e-05","98.91","0.37","0.72","418.9620362381363","145.6731","0.0485420359977765","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","DLC","SYD","HO","MU","PVG",NULL,NULL,"0.291","4.263359900570911e-05","98.1638728522337","0.9490103092783504","0.887512027491409","369.805498281787","107.6134","0.042846631095632","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","TSN","SYD","MU","MU","PVG",NULL,NULL,"0.6771","9.920003397513966e-05","100","0","0","375.742578644218","254.4153","0.0426595310170445","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","TSN","SYD","MU","MU","PVG",NULL,NULL,"0.1324","1.939755501153225e-05","100","0","0","375.9191842900303","49.7717","0.0426795817497894","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","TSN","SYD","FM","MU","PVG",NULL,NULL,"0.6202","9.086377355099928e-05","100","0","0","375.7557239600129","233.0437","0.0426610234563867","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","HAK","SYD","HU","MU","PVG",NULL,NULL,"0.4644","6.803794975344093e-05","98.36","0.88","0.77","383.12166236003446","177.9217","0.05204651580378","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","HRB","SYD","CZ","CZ","TAO","MU","PVG","0.1117","1.6364855700816866e-05","98.1653715308863","0.9481468218442256","0.8868755595344675","387.3643688451209","43.2686","0.0422794763506572","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","HRB","SYD","CZ","MU","PVG",NULL,NULL,"0.4923","7.21255009983182e-05","98.16590290473287","0.9474629291082672","0.8870282348161691","387.33800528133247","190.6865","0.0422765988591756","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","HRB","SYD","Y8","MU","PVG",NULL,NULL,"0.6546","9.590362168088378e-05","98.29","1.0600000000000005","0.65","433.2467155514818","283.6033","0.0472873752399325","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","KWE","SYD","MU","MU","PVG",NULL,NULL,"1.923","0.000281733370749","98.1655085803432","0.9478320332813313","0.8870535621424857","354.777483099324","682.2371","0.0434210177048238","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","KWL","SYD","MU","MU","PVG",NULL,NULL,"0.3401","4.982710316784079e-05","98.16511026168774","0.9483798882681564","0.8869038518082916","344.3787121434872","117.1232","0.0438138841529856","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","KWL","SYD","FM","MU","PVG",NULL,NULL,"0.0461","6.753982522897561e-06","98.16579175704987","0.9498264642082428","0.8847722342733187","344.8611713665943","15.8981","0.0438752654514353","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","LHW","SYD","MU","MU","PVG",NULL,NULL,"1.2566","0.0001841009639538","98.1652196402992","0.948309724653828","0.8868645551488143","389.4914849594143","489.435","0.0422003116888704","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","LHW","SYD","9C","MU","PVG",NULL,NULL,"0.1524","2.232769927309302e-05","98.16412729658792","0.9496522309711286","0.8866141732283463","389.3891076115485","59.3429","0.0421892193899199","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","LHW","SYD","HO","MU","PVG",NULL,NULL,"0.157","2.3001632453252e-05","98.16608917197452","0.9467388535031848","0.8875668789808916","389.6305732484077","61.172","0.042215381515489","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","NNG","SYD","CZ","CZ","WUH","MU","PVG","0.1607","2.354370914164074e-05","98.16706907280648","0.9474362165525824","0.8858867454884878","340.5581829495955","54.7277","0.0439943957237494","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","NNG","SYD","MU","MU","PVG",NULL,NULL,"1.175","0.0001721459753666","98.16540510638298","0.9480289361702126","0.88696","340.4476595744681","400.026","0.0439801179605197","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","NNG","SYD","MU","MU","PVG",NULL,NULL,"0.4294","6.29101972957096e-05","98.16626921285514","0.9473660922217044","0.8867582673497904","340.4906846762925","146.2067","0.0439856760808365","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","NNG","SYD","3U","3U","CTU","MU","PVG","0.1117","1.6364855700816866e-05","98.1653715308863","0.9481468218442256","0.8868755595344675","340.5344673231872","38.0377","0.0439913320632493","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","YBP","SYD","9C","MU","PVG",NULL,NULL,"0.4502","6.595754732773278e-05","98.1652310084407","0.9487694358063083","0.8863927143491781","365.85984007107953","164.7101","0.0430069550185081","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","PVG","SYD","MU","QF","AKL",NULL,NULL,"1.1886","0.0001741384734645","98.45449772842","0.8438297156318356","0.7016725559481742","343.64016489988217","408.4507","0.0438456053847007","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","PVG","SYD","MU","TN","AKL",NULL,NULL,"2.1316","0.0003122947753971","100","0","0","343.6542972415087","732.5335","0.0438474085530653","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","SWA","SYD","CZ","CZ","TAO","MU","PVG","0.1117","1.6364855700816866e-05","98.1653715308863","0.9481468218442256","0.8868755595344675","327.183527305282","36.5464","0.0445447891622705","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","SZX","SYD","CZ","CZ","CGO","MU","PVG","4.0652","0.0005955811226048","98.16533061104006","0.94809013086687","0.8869733346452819","329.283208698219","1338.6021","0.0444508145258577","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","SZX","SYD","CZ","CZ","TAO","MU","PVG","3.0165","0.0004419390082499","98.16534460467427","0.9480195590916624","0.8870300016575501","329.2786673296867","993.2691","0.0444502014744631","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","SZX","SYD","MU","MU","JGS","MU","PVG","0.7162","0.0001049284660064","98.16529461044402","0.9483356604300476","0.886763473889975","329.27031555431444","235.8234","0.0444490740461332","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","SZX","SYD","MF","MU","PVG",NULL,NULL,"0.8504","0.0001245897340015","98.16564675446848","0.9478304327375352","0.8869167450611476","329.3138523047977","280.0485","0.0444549511876627","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","TAO","SYD","CZ","MU","PVG",NULL,NULL,"0.2962","4.339543651371491e-05","100","0","0","362.5138419986495","107.3766","0.0431276387944781","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","TAO","SYD","MU","MU","DLC","MU","PVG","0.0264","3.867790425260208e-06","100","0","0","362.1666666666666","9.5612","0.0430863359514375","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","ZHA","SYD","MU","MU","KMG","MU","PVG","0.5586","8.183892922539213e-05","98.16550483351236","0.9480433225921948","0.8868456856426781","331.80862871464376","185.3483","0.0443485314053739","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","ZHA","SYD","MU","MU","KMG","MU","PVG","0.0922","1.3507965045795122e-05","98.16579175704987","0.9498264642082428","0.8847722342733187","331.8112798264642","30.593","0.0443488857449108","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","ZHA","SYD","9C","MU","PVG",NULL,NULL,"0.5108","7.483588444026191e-05","98.36","0.8699999999999999","0.7699999999999999","386.5790916209866","197.4646","0.0516689847754331","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","ZUH","SYD","CZ","CZ","CGO","MU","PVG","0.0447","6.548872424588307e-06","98.1578970917226","0.9509619686800896","0.8915436241610739","327.8322147651007","14.6541","0.0444577681002839","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","ZUH","SYD","HO","MU","PVG",NULL,NULL,"0.6654","9.74858995821266e-05","98.93","0.26","0.8200000000000001","383.48452058911937","255.1706","0.0520048522339866","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","ZUH","SYD","3U","3U","CKG","MU","PVG","0.0448","6.56352314589611e-06","98.15957589285716","0.9496651785714284","0.8911607142857143","327.828125","14.6867","0.0444572134817314","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","YNT","SYD","MU","MU","WUH","MU","PVG","0.0448","6.56352314589611e-06","98.15957589285716","0.9496651785714284","0.8911607142857143","366.0647321428571","16.3997","0.0429660140268818","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","CIH","SYD","HO","MU","PVG",NULL,NULL,"0.414","6.065398621430781e-05","98.36","0.8700000000000001","0.7700000000000001","421.1613526570049","174.3608","0.0483371870921007","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","CIF","SYD","HO","MU","PVG",NULL,NULL,"0.2235","3.2744362122941534e-05","98.16570469798658","0.9478881431767336","0.886800894854586","383.951230425056","85.8131","0.0423683596132667","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","HET","SYD","CA","MU","PVG",NULL,NULL,"0.3368","4.934362936468327e-05","98.63","0.6900000000000001","0.6900000000000001","434.5852137767221","146.3683","0.0471765778260088","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","HET","SYD","CZ","CZ","TAO","MU","PVG","0.0447","6.548872424588307e-06","98.1578970917226","0.9509619686800896","0.8915436241610739","388.7964205816555","17.3792","0.0422059564213977","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","HET","SYD","MU","MU","PVG",NULL,NULL,"1.4118","0.0002068388834235","98.16534282476272","0.9477943051423716","0.887257401898286","388.8965859186854","549.0442","0.0422168299110334","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","HET","SYD","MU","MU","KMG","MU","PVG","0.2848","4.172525428462528e-05","98.63","0.69","0.69","434.5463483146068","123.7588","0.0471723587696762","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","HET","SYD","HO","MU","PVG",NULL,NULL,"0.1119","1.6394157143432472e-05","98.16670241286862","0.9471134941912422","0.8865773011617516","388.96782841823057","43.5255","0.0422245636700702","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","KOW","SYD","MU","MU","PVG",NULL,NULL,"0.1716","2.5140637764191352e-05","98.16273892773891","0.9495920745920748","0.8880652680652681","337.3502331002331","57.8893","0.0440933352578071","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","DYG","SYD","MU","MU","PVG",NULL,NULL,"0.4923","7.21255009983182e-05","98.16590290473287","0.9474629291082672","0.8870282348161691","355.48060125939463","175.0031","0.0434044810876954","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","WEH","SYD","MU","MU","PVG",NULL,NULL,"0.5277","7.731185634128074e-05","98.16525298465038","0.948122039037332","0.8870191396626872","363.1963236687512","191.6587","0.0431015530693504","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","YNJ","SYD","MU","MU","TAO","MU","PVG","0.1318","1.930965068368543e-05","98.16323975720788","0.950113808801214","0.887040971168437","374.0288315629742","49.297","0.0426754939759301","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","JMU","SYD","MU","MU","TAO","MU","PVG","0.9221","0.0001350943011792","98.16564906192386","0.9479926255286844","0.8867519791779634","388.0197375555797","357.793","0.042239713752602","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","MDG","SYD","MU","MU","WEH","MU","PVG","0.7244","0.0001061298251537","98.16510215350634","0.9478879072335724","0.8874047487575926","380.9663169519602","275.972","0.0424688722183779","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","YNZ","SYD","MU","MU","SHE","MU","PVG","0.3578","5.242028083932207e-05","98.36","0.8699999999999999","0.77","405.1022917831191","144.9456","0.0498255924682981","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","WXN","SYD","FM","MU","PVG",NULL,NULL,"0.5721","8.381677660194565e-05","98.36","0.8699999999999999","0.7699999999999999","414.25677329138256","236.9963","0.048955348843516","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","ENH","SYD","MU","MU","WUH","MU","PVG","0.2978","4.362984805463977e-05","98.16579583613164","0.9483176628609804","0.8862793821356616","361.0221625251847","107.5124","0.0431816690613884","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","ENH","SYD","9C","MU","PVG",NULL,NULL,"0.2938","4.304381920232762e-05","98.16449625595642","0.9485466303607896","0.8873519400953029","360.9019741320626","106.033","0.0431672933915389","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","DOY","SYD","MU","MU","WUH","MU","PVG","0.5596","8.198543643847016e-05","98.16466047176554","0.9483041458184418","0.8874303073624017","368.6313438170122","206.2861","0.0429025841559764","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","DOY","SYD","9C","MU","PVG",NULL,NULL,"0.185","2.7103834419437067e-05","98.16535135135136","0.947745945945946","0.8872972972972972","368.7081081081081","68.211","0.0429115182482996","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","PZI","SYD","MU","MU","PVG",NULL,NULL,"1.3408","0.000196436871295","98.16519988066824","0.9479467482100238","0.8872479116945107","349.8524761336516","469.0822","0.0436084753155414","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","YCU","SYD","MU","MU","PVG",NULL,NULL,"0.0676","9.90388760407538e-06","98.15892011834322","0.9518639053254438","0.8896153846153847","374.7085798816569","25.3303","0.0426044128480604","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","HUZ","SYD","HO","MU","PVG",NULL,NULL,"0.721","0.0001056317006292","98.36","0.8700000000000001","0.77","384.2929264909848","277.0752","0.0519218423730022","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","DQA","SYD","CA","MU","PVG",NULL,NULL,"0.1122","1.6438109307355885e-05","98.1686898395722","0.9455704099821748","0.886131907308378","392.1515151515152","43.9994","0.0421212884462902","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","DQA","SYD","CZ","MU","PVG",NULL,NULL,"0.0453","6.63677675243513e-06","98.1678587196468","0.9432671081677704","0.8892715231788079","392.3841059602649","17.775","0.0421462711995546","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","LFQ","SYD","HO","MU","PVG",NULL,NULL,"0.5763","8.443210689687341e-05","98.36","0.8699999999999999","0.77","422.9071664063855","243.7214","0.0481815785265393","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","WUT","SYD","MU","MU","PVG",NULL,NULL,"0.2902","4.251639323524668e-05","98.16600964851824","0.9481116471399036","0.8862715368711234","380.3425223983459","110.3754","0.0425060945649448","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","YKH","SYD","MU","MU","PVG",NULL,NULL,"0.2636","3.861930136737086e-05","98.1658535660091","0.9472268588770864","0.8873141122913505","374.3106980273141","98.6683","0.0427233438452067","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","PKX","SYD","CZ","MU","PVG",NULL,NULL,"0.5986","8.769921774851365e-05","99.6","0","0.4","425.8396257935182","254.9076","0.0479269108971187","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","PKX","SYD","MF","MU","PVG",NULL,NULL,"0.1163","1.7038788880975842e-05","99.4840928632846","0","0.5159071367153911","378.4316423043852","44.0116","0.0425912914223886","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","TFU","SYD","CA","MU","PVG",NULL,NULL,"1.1286","0.0001653480406798","98.12999999999998","1.0499999999999998","0.8200000000000001","419.1631224525961","473.0675","0.0485110613217477","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","HCZ","SYD","HO","MU","PVG",NULL,NULL,"0.5536","8.110639316000194e-05","98.36","0.8699999999999999","0.77","394.2653540462428","218.2653","0.0508795705610478","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"MU","DZH","SYD","MU","MU","PVG",NULL,NULL,"3.3572","0.0004918540157455","98.16545394972","0.9479527582509232","0.8869873704277373","366.7426426784224","1231.2284","0.0429725273118169","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"5J","NGO","SYD","JL","JL","NRT","5J","MNL","11.6985","0.0017139146321934","97.35148967816389","2.648510321836133","0","446.541505321195","5223.8658","0.0575301734567738","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"5J","NGO","SYD","5J","5J","MNL",NULL,NULL,"9.4366","0.0013825299669322","97.3515384778416","2.648461522158404","0","446.5417841171608","4213.8362","0.0575302093754511","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"5J","TPE","SYD","5J","5J","MNL",NULL,NULL,"7.603","0.0011138943410323","96.16033710377482","3.839662896225175","0","425.6202946205445","3235.9911","0.0586273972491731","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"EY","LHE","SYD","EY","EY","AUH","JQ","MEL","4.1757","0.0006117701696499","100","0","0","552.0492612017148","2305.1921","0.051000223969117","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"PR","MNL","SYD","PR","QF","POM","QF","BNE","3.4874","0.0005109292548883","100","0","0","362.1236164477834","1262.8699","0.0580080388008809","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"TR","TPE","SYD","TR","TR","SIN",NULL,NULL,"125.4055","0.0183728103096579","96.14","3.86","0","325.3203408143981","40796.96","0.0448115024006693","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"TR","HGH","SYD","CX","CX","HKG","TR","SIN","3.7091","0.0005434099040277","98.1654075112561","0.9479499069855224","0.8870367474589522","388.1748672184627","1439.7794","0.0497423549604237","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"QF","TPE","SYD","QF","QF","BNE",NULL,NULL,"2.5216","0.0003694325884975","96.16086254758883","3.839137452411168","0","484.0636897208122","1220.615","0.0666777279886613","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"QF","TPE","SYD","QF","QF","MEL",NULL,NULL,"2.4012","0.0003517931200429","96.1603448275862","3.839655172413793","0","484.0515575545561","1162.3046","0.0666760568340205","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"QF","MDL","SYD","8M","QF","BKK",NULL,NULL,"3.605","0.0005281585031463","100","0","0","546.5642163661581","1970.364","0.0642974739831812","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"QF","MDL","SYD","UB","UB","RGN","QF","BKK","0.3391","4.968059595476275e-05","100","0","0","546.5809495723975","185.3456","0.0642994424671409","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"QF","KHH","SYD","CX","CX","HKG","QF","MNL","0.2373","3.4766161663418464e-05","96.16550358196376","3.834496418036241","0","473.94858828487145","112.468","0.0671756383074384","2022","Aug","DiscountEco","2022-08-01 00:00:00"
"QF","TPE","SYD","BR","QF","CGK",NULL,NULL,"0.831","0.0001217474940678","95.98","4.02","0","499.2110709987967","414.8444","0.0687642157588481","2022","Aug","DiscountEco","2022-08-01 00:00:00"
